name,orf,unsynchonized,0,5,10,15,20,25,30,35,40,45,50,55,60,70,80,90,100,110,120,130,140,150
TFC3,YAL001C,20.9985187574281,13.6069232025254,41.9690836869865,22.6620261488549,22.1602466527697,24.4707605060226,28.8549166458479,29.2725504804384,22.4006303270075,28.9677447804527,24.701252624376,23.3069308457489,20.2997565624812,26.4555208400631,20.8638938833405,40.1059836091764,27.9476923982829,30.5817546335645,28.2713806273314,36.0884115046911,36.3864766805591,17.176954365983,33.4020460799397
VPS8,YAL002W,17.9190917170791,25.8204802756491,14.9763373869287,22.6620261488549,22.1602466527697,20.6815673581076,26.6892635764948,22.3572797268375,36.807991597309,21.2022181832987,20.168488312435,15.9571647130371,26.5786202962134,22.9111531178433,17.0352980205864,19.6478390949816,24.2034115940663,11.8442626393597,19.3130296915979,13.1776246970988,30.1700726481077,21.7273196245119,19.2846802957374
EFB1,YAL003W,1538.84905082582,1441.17838146692,1332.64232575956,1340.89506283266,1441.11817065504,1388.08295543695,1546.79579078369,1658.44241199899,1632.7893048578,1364.14485219545,1831.73431965082,1603.63286449907,1685.15346395733,1687.00365812395,1531.63814090127,1608.61995537363,1721.25229385306,1772.81880325914,1649.89068812528,1349.4042114235,1385.87224428066,1384.46678416322,1456.07850191526
YAL004W,YAL004W,,,,,,,,,,,,,,,,,,,,,,,
SSA1,YAL005C,920.55815414774,1477.43019229739,1370.65768235047,1246.66893461332,1083.81505057557,1106.02887538685,1111.91225485274,1254.79921257139,1378.8432589136,1449.21465253715,1321.92094612149,1505.93144074103,1398.60124568028,1457.8888398669,1287.99696469124,1312.79572326875,1548.97106901063,1658.19206939947,1677.99105640758,1748.63984732228,1649.14455194103,1670.74470222787,1498.25956524253
ERP2,YAL007C,116.796887280066,82.2616350244851,106.31247452888,139.606174423104,162.843890620514,137.621806676914,140.76941396626,137.105264368765,108.359793252413,91.6040521846847,78.1122193522397,66.9440621709672,100.234254112186,74.2406212291306,142.187772725471,141.625807387306,136.796270123631,124.223674562116,106.451332033119,105.900342031881,123.660499612234,126.535601759854,127.920097485842
FUN14,YAL008W,56.7834270665245,68.3145695416159,55.519879094512,70.9433633674043,69.6551228073753,55.4944685927631,57.7098332916959,33.801029799496,23.1352715202797,23.2258663362778,35.6531871300111,30.2765912949986,24.2628498060012,38.3376919510021,43.15235234614,43.3812541067412,64.416248136179,43.0685504476367,29.1985563583854,52.7104987883954,44.5641507025244,41.6046495747879,53.1058686053161
SPO7,YAL009W,53.535928450335,70.712297462951,37.5871358320467,50.1645333172729,54.2812968735047,71.6430508888007,81.6140289234067,69.425949330331,54.8701142178826,83.7420519925226,57.0450994080177,81.4701427192756,40.5995131249625,69.9947289474936,59.0120033874664,74.1689660889754,42.3079203929346,69.0633256800198,74.442004320073,47.5126015342105,52.2560986945667,69.7026049436186,56.224021555958
MDM10,YAL010C,14.3352733736632,15.8117503972344,,11.2146178805868,15.3530692443421,,10.6958735319914,14.6362752402192,22.2602295029662,13.4094601814123,,14.2725220106047,14.5800224532346,19.3409568938423,,,16.1356077293775,19.7404377322662,13.327256636728,16.1392282648949,23.1838899785317,15.3635350434999,12.9643954486329
SWC3,YAL011W,18.5602437603129,18.7087153720992,29.9841616682073,19.6258903461356,41.1575562700965,36.2432100611151,13.3446317882474,18.8953500852923,34.7029072804195,20.4832887699393,33.823583152511,18.4257466851503,32.5520288964517,18.7068781858307,24.5883347447776,17.0155277857231,16.1356077293775,33.5006337217828,12.6433457800967,21.5189710198599,17.2596213508755,17.7402821861379,21.5609280328098
CYS3,YAL012W,1137.20841514469,1710.59463874656,1590.770377062,1535.96887265206,1401.46698007256,1401.56954097312,1339.96395753548,1425.75402154941,1367.17269957054,1370.19488797331,1421.12727326437,1224.51529361963,1430.0680926381,1288.52238226601,1252.41305151468,920.098046600097,970.277107578444,1134.90865109008,1294.90604740211,1087.08082601944,931.380088341669,873.22473297578,1233.91817900598
DEP1,YAL013W,56.7834270665245,67.0835755698813,69.8609825049692,52.6617899194992,46.9044013080642,74.2234915753542,65.4368001826386,61.2279321542091,45.9076312174614,45.8020260923424,42.7838245560133,45.1336775083968,56.9014265541484,86.9417132079036,56.4996917261692,35.1928577891855,55.8953847965659,52.9691528099387,71.5215643039417,61.3385048256621,52.8857129576367,37.1064624114402,52.2231611145658
SYN8,YAL014C,64.7217815349482,36.5156733928099,70.7742367238072,50.6738309767173,59.7916143858016,51.6625387020494,26.7144618079876,77.4478888118242,62.5615558036126,59.2145728343891,70.4094030286977,88.5586701284129,74.7831255480234,66.7969158427896,61.0266419362137,62.1319226406432,32.0181039786184,78.9617509290646,51.6162430046799,79.7944801606703,67.21656809024,61.4541401739997,52.813272061254
NTG1,YAL015C,34.0214887793863,64.1627245391161,77.8127637360551,40.5390647813739,75.2143712685119,63.2734293184044,87.1126335711889,80.1661810692239,62.5615558036126,70.3198024372525,91.5946961711325,79.4929793245987,32.8520539383113,50.1958215243904,48.6824190611278,26.6032998959564,48.2384511190747,41.7826312089057,37.6951741697752,18.6359755664998,28.184843642194,47.9726227974903,44.5360614399195
TPD3,YAL016W,90.0889071822887,106.068446194426,105.7067005122,100.072797846578,100.285828358016,77.604119579454,81.4681592287501,114.546972310845,109.282020887813,99.4472183101591,67.6471663050221,81.4701427192756,113.024261162708,108.435367814378,74.7420667296286,106.261936963533,108.391177618085,95.8174087348244,96.2888527601986,112.846436045731,83.1731504471241,92.5007301454471,121.9670273654
